Raw Emg,Timestamp
0.38,892.0
0.17,893.0
0.06,894.0
-0.01,896.0
-0.08,897.0
-0.15,898.0
-0.17,899.0
-0.13,900.0
-0.05,901.0
-0.08,902.0
-0.1,903.0
0.04,904.0
0.15,905.0
0.07,906.0
-0.06,907.0
-0.22,908.0
-0.19,909.0
0.03,910.0
-0.04,911.0
-0.0,912.0
-0.03,913.0
0.01,914.0
0.01,915.0
0.0,916.0
-0.0,917.0
-0.02,918.0
-0.1,919.0
-0.11,920.0
-0.25,921.0
-0.11,922.0
-0.06,923.0
0.02,924.0
0.28,925.0
0.22,926.0
0.13,927.0
0.2,928.0
0.1,929.0
0.09,930.0
-0.07,931.0
-0.15,932.0
-0.11,933.0
-0.07,934.0
-0.05,935.0
-0.19,936.0
-0.11,937.0
-0.06,939.0
0.09,940.0
0.17,941.0
0.14,942.0
0.08,943.0
-0.13,944.0
-0.2,945.0
-0.2,946.0
-0.14,947.0
-0.0,948.0
0.07,949.0
0.04,950.0
-0.04,951.0
-0.09,952.0
-0.04,953.0
-0.24,954.0
-0.28,955.0
-0.05,956.0
0.08,957.0
0.18,958.0
0.19,959.0
0.18,960.0
0.07,961.0
0.16,962.0
0.12,963.0
-0.1,964.0
-0.15,965.0
0.0,966.0
-0.0,967.0
0.01,968.0
0.05,969.0
-0.1,970.0
-0.16,971.0
-0.2,972.0
-0.2,973.0
-0.1,974.0
0.08,975.0
0.28,976.0
0.11,977.0
0.01,978.0
0.06,979.0
0.01,980.0
-0.08,982.0
-0.17,983.0
-0.2,984.0
-0.19,985.0
-0.19,986.0
-0.03,987.0
0.15,988.0
0.25,989.0
0.08,990.0
-0.26,991.0
-0.28,992.0
-0.08,993.0
0.09,994.0
0.19,995.0
0.02,996.0
-0.01,997.0
-0.02,998.0
-0.08,999.0
0.05,1000.0
0.21,1001.0
0.19,1002.0
0.04,1003.0
-0.1,1004.0
-0.17,1005.0
-0.05,1006.0
-0.01,1007.0
-0.03,1008.0
-0.06,1009.0
-0.06,1010.0
-0.14,1011.0
-0.17,1012.0
-0.2,1013.0
-0.1,1014.0
0.03,1015.0
0.13,1016.0
0.2,1017.0
-0.13,1018.0
-0.02,1019.0
0.18,1020.0
0.15,1021.0
0.0,1022.0
-0.02,1024.0
0.02,1025.0
-0.01,1026.0
-0.05,1027.0
-0.07,1028.0
-0.09,1029.0
-0.13,1030.0
-0.11,1031.0
-0.03,1032.0
0.0,1033.0
0.03,1034.0
0.08,1035.0
0.03,1036.0
-0.05,1037.0
0.05,1038.0
0.02,1039.0
-0.08,1040.0
-0.07,1041.0
-0.1,1042.0
-0.05,1043.0
-0.09,1044.0
-0.02,1045.0
0.07,1046.0
0.14,1047.0
-0.06,1048.0
-0.27,1049.0
-0.21,1050.0
-0.09,1051.0
0.19,1052.0
0.17,1053.0
-0.23,1054.0
-0.29,1055.0
0.2,1056.0
0.28,1057.0
0.26,1058.0
-0.03,1059.0
-0.05,1060.0
-0.09,1061.0
-0.1,1062.0
-0.07,1063.0
-0.05,1064.0
-0.02,1065.0
-0.08,1067.0
-0.01,1068.0
-0.05,1069.0
-0.14,1070.0
-0.04,1071.0
0.04,1072.0
0.03,1073.0
0.02,1074.0
0.21,1075.0
0.2,1076.0
0.01,1077.0
-0.12,1078.0
-0.16,1079.0
-0.15,1080.0
